 solid_solenoid_Coil  |                root  |           solid_solenoid_Coil  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | ff8000   |            Polycone  |0*deg 360*deg 2*counts 152.30*cm 152.30*cm 154.30*cm 154.30*cm -173.80*cm 173.80*cm  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_16  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_16  |                              0*cm 0*cm 0.25575*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        42*cm 100*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_17  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_17  |                               0*cm 0*cm 0.2585*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       42*cm 100*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_18  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_18  |                              0*cm 0*cm 0.35875*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                           42*cm 100*cm 0.1*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_19  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_19  |                              0*cm 0*cm 0.45925*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        42*cm 100*cm 0.0005*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_20  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_20  |                              0*cm 0*cm 0.46225*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        42*cm 100*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_21  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_21  |                              0*cm 0*cm 0.47075*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                         42*cm 100*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_22  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_22  |                               0*cm 0*cm 0.4769*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       42*cm 100*cm 0.00015*cm 0*deg 360*deg  |            SL_NOMEX  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_5_23  |   solid_SIDIS_gem_5  |          solid_SIDIS_gem_5_23  |                              0*cm 0*cm 0.48305*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                         42*cm 100*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
   solid_SIDIS_gem_6  |                root  |             solid_SIDIS_gem_6  |                                   0*cm 0*cm 92*cm  |                       0*deg 0*deg 0*deg  | 111111   |                Tube  |                       55*cm 123*cm 0.48905*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_1  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_1  |                             0*cm 0*cm -0.48305*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                         55*cm 123*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_2  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_2  |                              0*cm 0*cm -0.4769*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00015*cm 0*deg 360*deg  |            SL_NOMEX  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_3  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_3  |                             0*cm 0*cm -0.47075*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                         55*cm 123*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_4  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_4  |                             0*cm 0*cm -0.46225*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        55*cm 123*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_5  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_5  |                              0*cm 0*cm -0.4595*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_6  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_6  |                             0*cm 0*cm -0.30925*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                          55*cm 123*cm 0.15*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 1600000 
 solid_SIDIS_gem_6_7  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_7  |                               0*cm 0*cm -0.159*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_8  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_8  |                             0*cm 0*cm -0.15625*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        55*cm 123*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 solid_SIDIS_gem_6_9  |   solid_SIDIS_gem_6  |           solid_SIDIS_gem_6_9  |                              0*cm 0*cm -0.1535*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_10  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_10  |                  0*cm 0*cm -0.0532499999999999*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                           55*cm 123*cm 0.1*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 1600000 
solid_SIDIS_gem_6_11  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_11  |                   0*cm 0*cm 0.0470000000000001*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_12  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_12  |                   0*cm 0*cm 0.0497500000000001*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        55*cm 123*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_13  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_13  |                   0*cm 0*cm 0.0525000000000001*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_14  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_14  |                              0*cm 0*cm 0.15275*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                           55*cm 123*cm 0.1*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_15  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_15  |                                0*cm 0*cm 0.253*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_16  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_16  |                              0*cm 0*cm 0.25575*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        55*cm 123*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_17  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_17  |                               0*cm 0*cm 0.2585*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_18  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_18  |                              0*cm 0*cm 0.35875*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                           55*cm 123*cm 0.1*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_19  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_19  |                              0*cm 0*cm 0.45925*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        55*cm 123*cm 0.0005*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_20  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_20  |                              0*cm 0*cm 0.46225*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        55*cm 123*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_21  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_21  |                              0*cm 0*cm 0.47075*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                         55*cm 123*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_22  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_22  |                               0*cm 0*cm 0.4769*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       55*cm 123*cm 0.00015*cm 0*deg 360*deg  |            SL_NOMEX  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_gem_6_23  |   solid_SIDIS_gem_6  |          solid_SIDIS_gem_6_23  |                              0*cm 0*cm 0.48305*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                         55*cm 123*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_heavygas_chamber  |                root  |solid_SIDIS_cherenkov_heavygas_chamber  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | CCCC33   |            Polycone  |0*deg 360*deg 2*counts 83*cm 96*cm 265*cm 265*cm 306*cm 406*cm  |            SL_CCGas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_heavygas_chamber_window_front  |solid_SIDIS_cherenkov_heavygas_chamber  |solid_SIDIS_cherenkov_heavygas_chamber_window_front  |                              0*cm 0*cm 306.025*cm  |                       0*deg 0*deg 0*deg  | CCCC33   |                Tube  |                     83.1*cm 264.9*cm 0.025*cm 0*deg 360*deg  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_heavygas_chamber_window_back  |solid_SIDIS_cherenkov_heavygas_chamber  |solid_SIDIS_cherenkov_heavygas_chamber_window_back  |                               0*cm 0*cm 405.75*cm  |                       0*deg 0*deg 0*deg  | CCCC33   |                Tube  |                          96*cm 265*cm 0.25*cm 0*deg 360*deg  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_heavygas_lightout  |solid_SIDIS_cherenkov_heavygas_chamber  |solid_SIDIS_cherenkov_heavygas_lightout  |                                  0*cm 0*cm 315*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |224.389149631564*cm 224.489149631564*cm 235.610850368436*cm 235.710850368436*cm 5.41833536642173*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 2200000 
solid_SIDIS_cherenkov_lightgas_frontchamber  |                root  |solid_SIDIS_cherenkov_lightgas_frontchamber  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 33FFFF   |            Polycone  |0*deg 360*deg 2*counts 58*cm 65*cm 127*cm 144*cm 97*cm 194*cm  |   G4_CARBON_DIOXIDE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_lightgas_frontchamber_window_front  |solid_SIDIS_cherenkov_lightgas_frontchamber  |solid_SIDIS_cherenkov_lightgas_frontchamber_window_front  |                              0*cm 0*cm 97.0025*cm  |                       0*deg 0*deg 0*deg  | 33FFFF   |                Tube  |                    58.1*cm 126.9*cm 0.0025*cm 0*deg 360*deg  |G4_POLYVINYL_CHLORIDE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_lightgas_frontchamber_window_back  |solid_SIDIS_cherenkov_lightgas_frontchamber  |solid_SIDIS_cherenkov_lightgas_frontchamber_window_back  |                              0*cm 0*cm 193.995*cm  |                       0*deg 0*deg 0*deg  | 33FFFF   |                Tube  |                     65.1*cm 143.9*cm 0.005*cm 0*deg 360*deg  |G4_POLYVINYL_CHLORIDE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_lightgas_backchamber  |                root  |solid_SIDIS_cherenkov_lightgas_backchamber  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 33FFFF   |            Polycone  |0*deg 360*deg 4*counts 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |   G4_CARBON_DIOXIDE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_lightgas_backchamber_window_front  |solid_SIDIS_cherenkov_lightgas_backchamber  |solid_SIDIS_cherenkov_lightgas_backchamber_window_front  |                             0*cm 0*cm 194.0025*cm  |                       0*deg 0*deg 0*deg  | 33FFFF   |                Tube  |                    65.1*cm 143.9*cm 0.0025*cm 0*deg 360*deg  |G4_POLYVINYL_CHLORIDE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_lightgas_backchamber_window_back  |solid_SIDIS_cherenkov_lightgas_backchamber  |solid_SIDIS_cherenkov_lightgas_backchamber_window_back  |                              0*cm 0*cm 300.995*cm  |                       0*deg 0*deg 0*deg  | 33FFFF   |                Tube  |                     85.1*cm 264.9*cm 0.005*cm 0*deg 360*deg  |G4_POLYVINYL_CHLORIDE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_cherenkov_lightgas_lightout  |solid_SIDIS_cherenkov_lightgas_backchamber  |solid_SIDIS_cherenkov_lightgas_lightout  |                                  0*cm 0*cm 240*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |236.952297246949*cm 237.052297246949*cm 243.047702753051*cm 243.147702753051*cm 7.17993787779844*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 2100000 
solid_SIDIS_ec_forwardangle  |                root  |   solid_SIDIS_ec_forwardangle  |                                  0*cm 0*cm 440*cm  |                       0*deg 0*deg 0*deg  | 0000ff   |                Cons  |               98*cm 230*cm 98*cm 230*cm 25*cm 0*deg 360*deg  |            SL_LgTF1  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_ec_forwardangle_shield  |                root  |solid_SIDIS_ec_forwardangle_shield  |                                0*cm 0*cm 413.8*cm  |                       0*deg 0*deg 0*deg  | 0000ff   |                Cons  |             98*cm 230*cm 98*cm 230*cm 0.56*cm 0*deg 360*deg  |               G4_Pb  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_ec_largeangle  |                root  |     solid_SIDIS_ec_largeangle  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 0000ff   |            Polycone  |0*deg 360*deg 3*counts 83*cm 83*cm 89*cm 140*cm 140*cm 140*cm -65*cm -40*cm -15*cm  |            SL_LgTF1  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_ec_largeangle_shield  |                root  |solid_SIDIS_ec_largeangle_shield  |                                0*cm 0*cm -66.2*cm  |                       0*deg 0*deg 0*deg  | 0000ff   |                Cons  |             83*cm 140*cm 83*cm 140*cm 0.56*cm 0*deg 360*deg  |               G4_Pb  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_spd_forwardangle  |                root  |  solid_SIDIS_spd_forwardangle  |                                  0*cm 0*cm 407*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Cons  |             96*cm 210*cm 96*cm 210*cm 0.15*cm 0*deg 360*deg  |    SL_ScintillatorB  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 5100000 
solid_SIDIS_mrpc_forwardangle  |                root  | solid_SIDIS_mrpc_forwardangle  |                                  0*cm 0*cm 410*cm  |                       0*deg 0*deg 0*deg  | 111111   |                Tube  |                         96*cm 210*cm 1.415*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_1  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_1  |                               0*cm 0*cm -1.115*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                           96*cm 210*cm 0.3*cm 0*deg 360*deg  |         AlHoneycomb  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_2  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_2  |                               0*cm 0*cm -0.775*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                          96*cm 210*cm 0.04*cm 0*deg 360*deg  |         SL_PCBoardM  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_3  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_3  |                              0*cm 0*cm -0.7275*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0075*cm 0*deg 360*deg  |          SL_MMMylar  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_4  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_4  |                                 0*cm 0*cm -0.7*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                          96*cm 210*cm 0.02*cm 0*deg 360*deg  |         G4_GRAPHITE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_5  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_5  |                               0*cm 0*cm -0.645*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120001 
solid_SIDIS_mrpc_forwardangle_6  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_6  |                              0*cm 0*cm -0.5975*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100001 
solid_SIDIS_mrpc_forwardangle_7  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_7  |                                0*cm 0*cm -0.55*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120002 
solid_SIDIS_mrpc_forwardangle_8  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_8  |                              0*cm 0*cm -0.5025*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100002 
solid_SIDIS_mrpc_forwardangle_9  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_9  |                               0*cm 0*cm -0.455*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120003 
solid_SIDIS_mrpc_forwardangle_10  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_10  |                              0*cm 0*cm -0.4075*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100003 
solid_SIDIS_mrpc_forwardangle_11  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_11  |                                0*cm 0*cm -0.36*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120004 
solid_SIDIS_mrpc_forwardangle_12  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_12  |                              0*cm 0*cm -0.3125*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100004 
solid_SIDIS_mrpc_forwardangle_13  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_13  |                               0*cm 0*cm -0.265*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120005 
solid_SIDIS_mrpc_forwardangle_14  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_14  |                              0*cm 0*cm -0.2175*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100005 
solid_SIDIS_mrpc_forwardangle_15  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_15  |                                0*cm 0*cm -0.17*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120006 
solid_SIDIS_mrpc_forwardangle_16  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_16  |                               0*cm 0*cm -0.115*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                          96*cm 210*cm 0.02*cm 0*deg 360*deg  |         G4_GRAPHITE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_17  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_17  |                              0*cm 0*cm -0.0875*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0075*cm 0*deg 360*deg  |          SL_MMMylar  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_18  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_18  |                0*cm 0*cm -2.77555756156289e-17*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                          96*cm 210*cm 0.08*cm 0*deg 360*deg  |         SL_PCBoardM  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_19  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_19  |                               0*cm 0*cm 0.0875*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                        96*cm 210*cm 0.0075*cm 0*deg 360*deg  |          SL_MMMylar  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_20  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_20  |                                0*cm 0*cm 0.115*cm  |                       0*deg 0*deg 0*deg  | ff0000   |                Tube  |                          96*cm 210*cm 0.02*cm 0*deg 360*deg  |         G4_GRAPHITE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
